level,gear,circles,scenario,comp,enabled,n,wins,losses,draws,winRate,medianWinRounds,mean_damage,mean_taken,mean_healing,mean_mpSpent,mean_mpDrained,mean_shieldAbsorbed,mean_activations
3000,True,False,healing,mixed,True,20,20,0,0,1.0,2.0,203947.8,64649.15,35493.6,196,0,19568.25,1
3000,True,False,healing,unpaired,False,20,19,1,0,0.95,5,224059.45,150120.6,83298.45,588.1,0,28045.3,0
3000,True,False,healing,unpaired,True,20,19,1,0,0.95,5,224059.45,150120.6,83298.45,588.1,0,28045.3,0
3000,True,True,healing,gods,False,20,15,5,0,0.75,1,175633.15,63548.15,7928.1,127.9,0,18363.25,0
3000,True,True,healing,gods,True,20,15,5,0,0.75,1,175633.15,63548.15,7928.1,127.9,0,18363.25,0
3000,True,True,healing,poison,False,20,18,2,0,0.9,2.0,205466.35,79084.1,46459.3,120.1,0,15378.85,0
3000,True,True,healing,poison,True,20,18,2,0,0.9,2.5,205178.75,78313.8,43863.2,120.2,0,15378.85,1.8
3000,True,True,healing,guard,False,20,20,0,0,1.0,2.0,195607.55,58193.1,23356,117.15,0,29355.65,0
3000,True,True,healing,guard,True,20,20,0,0,1.0,2.0,195607.55,58193.1,26032.5,117.15,0,29355.65,1.35
3000,True,True,healing,finishers,False,20,20,0,0,1.0,1.0,188217,5081.4,0,94.1,0,17632,0
3000,True,True,healing,finishers,True,20,20,0,0,1.0,1.0,188217,5081.4,0,94.1,0,17632,0.7
3000,True,True,healing,mixed,False,20,20,0,0,1.0,2.0,203052.85,42377.2,5873.05,165.05,0,25601.45,0
3000,True,True,healing,mixed,True,20,20,0,0,1.0,2.0,203052.85,42377.2,5873.05,165.05,0,25601.45,1
3000,True,True,healing,unpaired,False,20,20,0,0,1.0,4.0,240131.4,102621.95,75387.9,473.95,0,39659.4,0
3000,True,True,healing,unpaired,True,20,20,0,0,1.0,4.0,240131.4,102621.95,75387.9,473.95,0,39659.4,0
1500,False,True,shield,gods,False,20,20,0,0,1.0,1.0,195604.35,8338.5,0,214.8,0,7770.9,0
1500,False,True,shield,gods,True,20,20,0,0,1.0,1.0,195604.35,8236.35,0,217.1,0,7669.1,0
1500,False,True,shield,poison,False,20,6,14,0,0.3,6.0,157069.9,42016,5518.15,170.5,0,10001.95,0
1500,False,True,shield,poison,True,20,6,14,0,0.3,6.5,159168.45,42024.4,5518.15,172.85,0,9921.3,2.35
1500,False,True,shield,guard,False,20,20,0,0,1.0,3.0,207064.75,26955.4,23819.35,219.25,0,29677.25,0
1500,False,True,shield,guard,True,20,20,0,0,1.0,3.0,207840.4,27902.35,25000.75,247.55,0,32681.2,2.55
1500,False,True,shield,finishers,False,20,20,0,0,1.0,2.0,209579.5,334.4,0,171.35,0,1051.95,0
1500,False,True,shield,finishers,True,20,20,0,0,1.0,2.0,209579.5,334.4,0,171.35,0,1051.95,0.5
1500,False,True,shield,mixed,False,20,20,0,0,1.0,2.0,193291.4,24124.25,895.15,213.5,0,12381.9,0
1500,False,True,shield,mixed,True,20,20,0,0,1.0,2.0,197963.3,24347.9,858.6,207,0,12240.05,1
1500,False,True,shield,unpaired,False,20,0,20,0,0.0,,83995.6,105261.3,20572.3,442.2,0,23016.9,0
1500,False,True,shield,unpaired,True,20,0,20,0,0.0,,84928.7,104806.1,20117.1,440.95,0,23016.9,0
1500,True,False,shield,gods,False,20,20,0,0,1.0,1.0,227443.6,17717.85,6181.9,288,30.25,8095.65,0
1500,True,False,shield,gods,True,20,20,0,0,1.0,1.0,227956.2,13358.5,6181.9,295.3,30.25,8095.65,0
1500,True,False,shield,poison,False,20,3,17,0,0.15,8,142217.2,68189.45,14794.15,180.65,0,6627.45,0
1500,True,False,shield,poison,True,20,2,18,0,0.1,10.0,138484.7,70151,14980.85,165.6,0,6545.1,2.7
1500,True,False,shield,guard,False,20,16,0,4,0.8,7.0,284053.6,76435.05,75864.75,1099.3,0,113434.05,0
1500,True,False,shield,guard,True,20,11,0,9,0.55,7,277274.45,152543,150575.9,1398.6,0,202994.9,18.2
1500,True,False,shield,finishers,False,20,20,0,0,1.0,2.0,236172.45,13804.95,0,187.4,0,16439.65,0
1500,True,False,shield,finishers,True,20,20,0,0,1.0,2.0,236172.45,13804.95,0,185.85,0,16439.65,1.3
1500,True,False,shield,mixed,False,20,20,0,0,1.0,3.0,223889.15,51210.3,32718.55,354.65,0,26153.85,0
1500,True,False,shield,mixed,True,20,20,0,0,1.0,3.0,227167.95,55515.85,31619.9,357.95,0,29003.95,2.25
1500,True,False,shield,unpaired,False,20,2,18,0,0.1,8.0,131578.4,133141.1,44960.45,529.25,0,32686.25,0
1500,True,False,shield,unpaired,True,20,0,20,0,0.0,,114119.1,136959.2,39134.2,498.15,0,32472.55,0
1500,True,True,shield,gods,False,20,20,0,0,1.0,1.0,212776.3,6807.45,0,155.5,0,8883.8,0
1500,True,True,shield,gods,True,20,20,0,0,1.0,1.0,223235.65,7554.8,1105.9,213.5,0,9140.3,0
1500,True,True,shield,poison,False,20,9,11,0,0.45,4,192625.05,59764.65,17755.3,159.55,0,11238.55,0
1500,True,True,shield,poison,True,20,9,11,0,0.45,4,192289.65,60092.95,18902.5,162,0,11651.55,2.35
1500,True,True,shield,guard,False,20,20,0,0,1.0,3.0,236520.5,32916.35,30364.2,254.95,0,38453.3,0
1500,True,True,shield,guard,True,20,20,0,0,1.0,3.0,239458.4,32516.9,29542.3,260.8,0,39724.3,3.1
1500,True,True,shield,finishers,False,20,20,0,0,1.0,2.0,240617.8,520.15,0,176.5,0,1242.25,0
1500,True,True,shield,finishers,True,20,20,0,0,1.0,2.0,240617.8,520.15,0,175.1,0,1242.25,0.4
1500,True,True,shield,mixed,False,20,20,0,0,1.0,2.0,223337.65,24382.85,8097.05,241.4,0,15801.05,0
1500,True,True,shield,mixed,True,20,20,0,0,1.0,2.0,226787.5,25429,8097.05,234.9,0,16292.95,1
1500,True,True,shield,unpaired,False,20,0,20,0,0.0,,104307.5,143301.75,45476.75,549.95,0,27442.1,0
1500,True,True,shield,unpaired,True,20,0,20,0,0.0,,104022.5,143301.75,45476.75,549.9,0,27442.1,0
3000,False,False,shield,gods,False,20,20,0,0,1.0,1.0,310884.2,24503.2,5637.7,290.7,25.3,9819.35,0
3000,False,False,shield,gods,True,20,20,0,0,1.0,1.0,310842.45,21411.1,5682.9,301.1,25.3,9819.35,0
3000,False,False,shield,poison,False,20,1,19,0,0.05,13,159825.95,68814.4,2199.35,132,0,6867.75,0
3000,False,False,shield,poison,True,20,0,20,0,0.0,,155821.05,70022.35,2199.35,117.3,0,6792.15,2
3000,False,False,shield,guard,False,20,16,0,4,0.8,7.0,366173.75,107863.35,105488.6,825.9,0,130130.65,0
3000,False,False,shield,guard,True,20,9,0,11,0.45,5,368153.9,156389.7,141929.8,1190.9,0,275883.15,14.9
3000,False,False,shield,finishers,False,20,20,0,0,1.0,2.0,320303.9,22788.55,0,187,0,23381,0
3000,False,False,shield,finishers,True,20,20,0,0,1.0,2.0,320303.9,22788.55,0,185.45,0,23381,1.05
3000,False,False,shield,mixed,False,20,19,1,0,0.95,3,316079.55,70450.5,25908,346.7,0,31958.75,0
3000,False,False,shield,mixed,True,20,20,0,0,1.0,3.0,316493.85,71449.6,27387.4,329.4,0,34354.7,2.3
3000,False,False,shield,unpaired,False,20,0,20,0,0.0,,145147.4,158910.85,26913.85,417.15,0,43820.1,0
3000,False,False,shield,unpaired,True,20,0,20,0,0.0,,143245.55,158903.1,26906.1,412.05,0,43820.1,0
3000,False,True,shield,gods,False,20,20,0,0,1.0,1.0,305149.55,12810.3,0,217.1,0,11944.65,0
3000,False,True,shield,gods,True,20,20,0,0,1.0,1.0,305149.55,12810.3,0,217.1,0,11944.65,0
3000,False,True,shield,poison,False,20,6,14,0,0.3,6.0,244166.9,65451.6,8595.75,169.55,0,15591.7,0
3000,False,True,shield,poison,True,20,6,14,0,0.3,6.5,247619.55,65464.9,8595.75,172.75,0,15466.25,2.35
3000,False,True,shield,guard,False,20,20,0,0,1.0,3.0,321893.85,51272.7,46387.85,256.2,0,55693.8,0
3000,False,True,shield,guard,True,20,20,0,0,1.0,3.0,319383.85,46361.75,40271.95,244.35,0,53200.3,3.05
3000,False,True,shield,finishers,False,20,20,0,0,1.0,2.0,326950.5,517.65,0,171.35,0,1638,0
3000,False,True,shield,finishers,True,20,20,0,0,1.0,2.0,326950.5,517.65,0,171.35,0,1638,0.5
3000,False,True,shield,mixed,False,20,20,0,0,1.0,2.0,301539.2,37476.7,1390.8,213.5,0,19299.95,0
3000,False,True,shield,mixed,True,20,20,0,0,1.0,2.0,308828,37822.75,1334.35,207,0,19079.5,1
3000,False,True,shield,unpaired,False,20,0,20,0,0.0,,130946.85,164058.3,32061.3,442.2,0,35873.8,0
3000,False,True,shield,unpaired,True,20,0,20,0,0.0,,132401.4,163350.65,31353.65,440.95,0,35873.8,0
3000,True,False,shield,gods,False,20,20,0,0,1.0,1.0,348309.8,27639.7,10406.35,293.4,45.65,12209.55,0
3000,True,False,shield,gods,True,20,20,0,0,1.0,1.0,349094.3,20933.85,9639.65,295.3,45.65,12209.55,0
3000,True,False,shield,poison,False,20,2,18,0,0.1,8.5,207659.3,102734.3,21137.4,166.75,0,9167.65,0
3000,True,False,shield,poison,True,20,3,17,0,0.15,7,212011.25,102482.55,21273.1,159.55,0,9040.75,2.55
3000,True,False,shield,guard,False,20,16,0,4,0.8,7.0,440233.2,117081.2,116660.9,1103.25,0,173973,0
3000,True,False,shield,guard,True,20,11,0,9,0.55,7,423524.25,239855.15,236710.15,1434.1,0,312538.55,17.85
3000,True,False,shield,finishers,False,20,20,0,0,1.0,2.0,361681.9,21458,0,187.4,0,25109.05,0
3000,True,False,shield,finishers,True,20,20,0,0,1.0,2.0,361681.9,21458,0,185.85,0,25109.05,1.3
3000,True,False,shield,mixed,False,20,20,0,0,1.0,3.0,340652.25,77018.65,48586.95,345.55,0,38939.4,0
3000,True,False,shield,mixed,True,20,20,0,0,1.0,3.0,346253.15,80724.15,47170.35,347.65,0,42102.5,2.2
3000,True,False,shield,unpaired,False,20,1,19,0,0.05,8,191638.1,204865.85,62641.85,511.8,0,49722.45,0
3000,True,False,shield,unpaired,True,20,0,20,0,0.0,,173978.55,206842.85,57389.85,491.2,0,49614.45,0
3000,True,True,shield,gods,False,20,20,0,0,1.0,1.0,325836.7,10783.45,0,155.5,0,13488.85,0
3000,True,True,shield,gods,True,20,20,0,0,1.0,1.0,341868.2,11942.25,1726.15,213.5,0,13886.15,0
3000,True,True,shield,poison,False,20,8,12,0,0.4,4.0,287488.65,89520.15,25702.95,156.85,0,16711.95,0
3000,True,True,shield,poison,True,20,8,12,0,0.4,4.0,288348,89913.05,25513.05,157.6,0,17272.55,2.3
3000,True,True,shield,guard,False,20,20,0,0,1.0,3.0,362240.55,50578.45,46588.9,252.65,0,58596.5,0
3000,True,True,shield,guard,True,20,20,0,0,1.0,3.0,366735.1,49966.15,45311.75,259.6,0,60784.1,3.05
3000,True,True,shield,finishers,False,20,20,0,0,1.0,2.0,368492.9,808.55,0,174.55,0,1905.65,0
3000,True,True,shield,finishers,True,20,20,0,0,1.0,2.0,368492.9,808.55,0,173.15,0,1905.65,0.4
3000,True,True,shield,mixed,False,20,20,0,0,1.0,2.0,342013.7,37382.25,14278.95,245.3,0,24016.45,0
3000,True,True,shield,mixed,True,20,20,0,0,1.0,2.0,346710.05,40833.25,14278.95,241.7,0,25725.2,1
3000,True,True,shield,unpaired,False,20,0,20,0,0.0,,162174.7,221885.65,72432.65,550.15,0,41917.9,0
3000,True,True,shield,unpaired,True,20,0,20,0,0.0,,162136.6,221885.65,72432.65,551.7,0,41917.9,0
